station,block_no,year,max_24h_mm,date,raw_value,statistical_break,usable,value_classes,row_classes,row_html
香取,0375,2008,103.0,8/17 18:40,103.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2008&amp;month=&amp;day=&amp;view=a5"">2008</a></div></td><td class=""data_0_0"">56.0</td><td class=""data_0_0""> 8/16 22:50</td><td class=""data_0_0"">57.0</td><td class=""data_0_0""> 8/17 00:40</td><td class=""data_0_0"">62.0</td><td class=""data_0_0""> 8/17 00:20</td><td class=""data_0_0"">72.5</td><td class=""data_0_0""> 4/08 16:10</td><td class=""data_0_0"">103.0</td><td class=""data_0_0""> 8/17 18:40</td><td class=""data_0_0"">110.5</td><td class=""data_0_0""> 4/09 13:00</td><td class=""data_0_0"">116.5</td><td class=""data_0_0""> 4/10 17:30</td></tr>"
香取,0375,2009,96.5,1/31 11:00,96.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2009&amp;month=&amp;day=&amp;view=a5"">2009</a></div></td><td class=""data_0_0"">28.5</td><td class=""data_0_0""> 8/10 09:40</td><td class=""data_0_0"">55.5</td><td class=""data_0_0"">10/08 05:10</td><td class=""data_0_0"">72.5</td><td class=""data_0_0""> 8/10 14:40</td><td class=""data_0_0"">88.5</td><td class=""data_0_0""> 8/10 17:30</td><td class=""data_0_0"">96.5</td><td class=""data_0_0""> 1/31 11:00</td><td class=""data_0_0"">111.5</td><td class=""data_0_0"">10/08 06:00</td><td class=""data_0_0"">129.5</td><td class=""data_0_0"">10/08 16:20</td></tr>"
香取,0375,2010,167.0,9/09 13:10,167.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2010&amp;month=&amp;day=&amp;view=a5"">2010</a></div></td><td class=""data_0_0"">64.0</td><td class=""data_0_0""> 9/08 18:50</td><td class=""data_0_0"">103.5</td><td class=""data_0_0""> 9/08 20:00</td><td class=""data_0_0"">143.5</td><td class=""data_0_0""> 9/08 21:20</td><td class=""data_0_0"">166.0</td><td class=""data_0_0""> 9/09 02:30</td><td class=""data_0_0"">167.0</td><td class=""data_0_0""> 9/09 13:10</td><td class=""data_0_0"">167.0</td><td class=""data_0_0""> 9/10 13:10</td><td class=""data_0_0"">167.0</td><td class=""data_0_0""> 9/11 13:10</td></tr>"
香取,0375,2011,110.0,9/21 18:50,110.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2011&amp;month=&amp;day=&amp;view=a5"">2011</a></div></td><td class=""data_0_0"">30.5</td><td class=""data_0_0""> 4/19 08:30</td><td class=""data_0_0"">61.5</td><td class=""data_0_0"">10/22 05:10</td><td class=""data_0_0"">85.5</td><td class=""data_0_0"">10/22 07:50</td><td class=""data_0_0"">89.5</td><td class=""data_0_0"">10/22 08:40</td><td class=""data_0_0"">110.0</td><td class=""data_0_0""> 9/21 18:50</td><td class=""data_0_0"">123.0</td><td class=""data_0_0""> 9/22 01:30</td><td class=""data_0_0"">124.5</td><td class=""data_0_0""> 9/23 01:30</td></tr>"
香取,0375,2012,99.0,10/04 09:30,99.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2012&amp;month=&amp;day=&amp;view=a5"">2012</a></div></td><td class=""data_0_0"">39.0</td><td class=""data_0_0""> 8/06 12:30</td><td class=""data_0_0"">51.0</td><td class=""data_0_0""> 8/06 14:20</td><td class=""data_0_0"">64.5</td><td class=""data_0_0""> 6/20 00:40</td><td class=""data_0_0"">79.0</td><td class=""data_0_0"">10/04 07:00</td><td class=""data_0_0"">99.0</td><td class=""data_0_0"">10/04 09:30</td><td class=""data_0_0"">110.0</td><td class=""data_0_0"">10/05 04:00</td><td class=""data_0_0"">115.5</td><td class=""data_0_0""> 6/22 13:30</td></tr>"
香取,0375,2013,351.5,10/16 12:20,351.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2013&amp;month=&amp;day=&amp;view=a5"">2013</a></div></td><td class=""data_0_0"">55.5</td><td class=""data_0_0"">10/16 06:10</td><td class=""data_0_0"">120.0</td><td class=""data_0_0"">10/16 07:10</td><td class=""data_0_0"">184.5</td><td class=""data_0_0"">10/16 07:40</td><td class=""data_0_0"">311.0</td><td class=""data_0_0"">10/16 07:40</td><td class=""data_0_0"">351.5</td><td class=""data_0_0"">10/16 12:20</td><td class=""data_0_0"">351.5</td><td class=""data_0_0"">10/17 12:20</td><td class=""data_0_0"">351.5</td><td class=""data_0_0"">10/18 12:20</td></tr>"
香取,0375,2014,139.5,8/10 23:20,139.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2014&amp;month=&amp;day=&amp;view=a5"">2014</a></div></td><td class=""data_0_0"">64.5</td><td class=""data_0_0""> 8/10 06:10</td><td class=""data_0_0"">110.5</td><td class=""data_0_0""> 8/10 07:20</td><td class=""data_0_0"">128.0</td><td class=""data_0_0""> 8/10 07:10</td><td class=""data_0_0"">137.5</td><td class=""data_0_0""> 8/10 11:20</td><td class=""data_0_0"">139.5</td><td class=""data_0_0""> 8/10 23:20</td><td class=""data_0_0"">158.0</td><td class=""data_0_0"">10/07 05:20</td><td class=""data_0_0"">158.0</td><td class=""data_0_0"">10/08 05:20</td></tr>"
香取,0375,2015,95.0,7/04 03:50,95.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2015&amp;month=&amp;day=&amp;view=a5"">2015</a></div></td><td class=""data_0_0"">42.0</td><td class=""data_0_0""> 7/03 10:50</td><td class=""data_0_0"">51.0</td><td class=""data_0_0""> 7/03 11:40</td><td class=""data_0_0"">60.0</td><td class=""data_0_0""> 7/03 14:00</td><td class=""data_0_0"">69.5</td><td class=""data_0_0""> 9/17 22:20</td><td class=""data_0_0"">95.0</td><td class=""data_0_0""> 7/04 03:50</td><td class=""data_0_0"">123.5</td><td class=""data_0_0""> 7/05 08:00</td><td class=""data_0_0"">135.0</td><td class=""data_0_0""> 7/06 03:50</td></tr>"
香取,0375,2016,116.5,8/17 13:20,116.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2016&amp;month=&amp;day=&amp;view=a5"">2016</a></div></td><td class=""data_0_0"">58.0</td><td class=""data_0_0""> 8/16 23:50</td><td class=""data_0_0"">81.0</td><td class=""data_0_0""> 8/17 00:30</td><td class=""data_0_0"">99.5</td><td class=""data_0_0""> 8/17 00:40</td><td class=""data_0_0"">111.0</td><td class=""data_0_0""> 8/17 06:40</td><td class=""data_0_0"">116.5</td><td class=""data_0_0""> 8/17 13:20</td><td class=""data_0_0"">118.0</td><td class=""data_0_0""> 8/18 13:20</td><td class=""data_0_0"">119.0</td><td class=""data_0_0""> 8/19 13:20</td></tr>"
香取,0375,2017,162.5,10/23 05:10,162.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2017&amp;month=&amp;day=&amp;view=a5"">2017</a></div></td><td class=""data_0_0"">34.5</td><td class=""data_0_0""> 9/28 07:40</td><td class=""data_0_0"">63.5</td><td class=""data_0_0""> 9/28 07:40</td><td class=""data_0_0"">82.0</td><td class=""data_0_0"">10/22 15:30</td><td class=""data_0_0"">118.5</td><td class=""data_0_0"">10/22 21:10</td><td class=""data_0_0"">162.5</td><td class=""data_0_0"">10/23 05:10</td><td class=""data_0_0"">183.0</td><td class=""data_0_0"">10/23 08:10</td><td class=""data_0_0"">202.0</td><td class=""data_0_0"">10/23 04:40</td></tr>"
香取,0375,2018,73.0,7/29 00:10,73.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2018&amp;month=&amp;day=&amp;view=a5"">2018</a></div></td><td class=""data_0_0"">22.0</td><td class=""data_0_0""> 9/30 08:00</td><td class=""data_0_0"">36.5</td><td class=""data_0_0""> 7/28 06:20</td><td class=""data_0_0"">48.0</td><td class=""data_0_0""> 5/13 21:20</td><td class=""data_0_0"">55.0</td><td class=""data_0_0""> 3/09 13:10</td><td class=""data_0_0"">73.0</td><td class=""data_0_0""> 7/29 00:10</td><td class=""data_0_0"">81.5</td><td class=""data_0_0""> 3/10 08:00</td><td class=""data_0_0"">82.0</td><td class=""data_0_0""> 3/11 01:50</td></tr>"
香取,0375,2019,163.5,10/25 21:40,163.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2019&amp;month=&amp;day=&amp;view=a5"">2019</a></div></td><td class=""data_0_0"">55.0</td><td class=""data_0_0""> 7/16 23:50</td><td class=""data_0_0"">109.5</td><td class=""data_0_0""> 9/09 06:40</td><td class=""data_0_0"">143.5</td><td class=""data_0_0""> 9/09 07:20</td><td class=""data_0_0"">161.0</td><td class=""data_0_0"">10/25 17:50</td><td class=""data_0_0"">163.5</td><td class=""data_0_0"">10/25 21:40</td><td class=""data_0_0"">163.5 ]</td><td class=""data_0_0"">10/26 21:40</td><td class=""data_0_0"">163.5 ]</td><td class=""data_0_0"">10/27 21:40</td></tr>"
香取,0375,2020,96.0,4/14 00:20,96.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2020&amp;month=&amp;day=&amp;view=a5"">2020</a></div></td><td class=""data_0_0"">35.0</td><td class=""data_0_0""> 4/13 13:10</td><td class=""data_0_0"">53.5</td><td class=""data_0_0""> 4/13 13:50</td><td class=""data_0_0"">62.5</td><td class=""data_0_0""> 4/13 15:40</td><td class=""data_0_0"">76.5</td><td class=""data_0_0""> 4/13 14:40</td><td class=""data_0_0"">96.0</td><td class=""data_0_0""> 4/14 00:20</td><td class=""data_0_0"">100.5</td><td class=""data_0_0""> 4/14 01:10</td><td class=""data_0_0"">123.0</td><td class=""data_0_0"">10/11 00:40</td></tr>"
香取,0375,2021,166.0,8/15 15:10,166.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2021&amp;month=&amp;day=&amp;view=a5"">2021</a></div></td><td class=""data_0_0"">46.0</td><td class=""data_0_0""> 7/11 17:40</td><td class=""data_0_0"">74.0</td><td class=""data_0_0""> 8/08 15:20</td><td class=""data_0_0"">99.5</td><td class=""data_0_0""> 8/08 16:00</td><td class=""data_0_0"">120.0</td><td class=""data_0_0""> 8/08 16:30</td><td class=""data_0_0"">166.0</td><td class=""data_0_0""> 8/15 15:10</td><td class=""data_0_0"">212.5</td><td class=""data_0_0""> 8/15 20:10</td><td class=""data_0_0"">263.0</td><td class=""data_0_0""> 8/15 18:50</td></tr>"
香取,0375,2022,96.0,9/24 18:50,96.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2022&amp;month=&amp;day=&amp;view=a5"">2022</a></div></td><td class=""data_0_0"">48.0</td><td class=""data_0_0""> 9/24 05:30</td><td class=""data_0_0"">88.5</td><td class=""data_0_0""> 9/24 06:30</td><td class=""data_0_0"">89.0</td><td class=""data_0_0""> 9/24 09:30</td><td class=""data_0_0"">91.5</td><td class=""data_0_0""> 9/24 15:30</td><td class=""data_0_0"">96.0</td><td class=""data_0_0""> 9/24 18:50</td><td class=""data_0_0"">97.0</td><td class=""data_0_0""> 9/24 24:00</td><td class=""data_0_0"">97.0</td><td class=""data_0_0""> 9/25 24:00</td></tr>"
香取,0375,2023,304.5,9/09 05:30,304.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2023&amp;month=&amp;day=&amp;view=a5"">2023</a></div></td><td class=""data_0_0"">52.0</td><td class=""data_0_0""> 9/08 14:00</td><td class=""data_0_0"">105.5</td><td class=""data_0_0""> 9/08 14:00</td><td class=""data_0_0"">181.5</td><td class=""data_0_0""> 9/08 14:10</td><td class=""data_0_0"">227.5</td><td class=""data_0_0""> 9/08 16:00</td><td class=""data_0_0"">304.5</td><td class=""data_0_0""> 9/09 05:30</td><td class=""data_0_0"">313.0</td><td class=""data_0_0""> 9/10 03:00</td><td class=""data_0_0"">316.0</td><td class=""data_0_0""> 9/09 08:40</td></tr>"
香取,0375,2024,86.5,10/09 16:40,86.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2024&amp;month=&amp;day=&amp;view=a5"">2024</a></div></td><td class=""data_0_0"">31.5</td><td class=""data_0_0""> 9/27 15:40</td><td class=""data_0_0"">51.0</td><td class=""data_0_0""> 6/02 20:30</td><td class=""data_0_0"">56.0</td><td class=""data_0_0""> 6/02 22:10</td><td class=""data_0_0"">74.5</td><td class=""data_0_0""> 6/18 17:50</td><td class=""data_0_0"">86.5</td><td class=""data_0_0"">10/09 16:40</td><td class=""data_0_0"">105.5</td><td class=""data_0_0"">10/10 01:30</td><td class=""data_0_0"">129.0</td><td class=""data_0_0""> 9/01 22:50</td></tr>"
香取,0375,2025,101.0,5/03 09:20,101.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0375&amp;year=2025&amp;month=&amp;day=&amp;view=a5"">2025</a></div></td><td class=""data_0_0"">50.5</td><td class=""data_0_0""> 5/02 21:30</td><td class=""data_0_0"">61.5</td><td class=""data_0_0""> 5/02 23:20</td><td class=""data_0_0"">92.0</td><td class=""data_0_0""> 5/02 22:30</td><td class=""data_0_0"">98.0</td><td class=""data_0_0""> 5/03 02:20</td><td class=""data_0_0"">101.0</td><td class=""data_0_0""> 5/03 09:20</td><td class=""data_0_0"">101.0</td><td class=""data_0_0""> 5/04 09:20</td><td class=""data_0_0"">101.0</td><td class=""data_0_0""> 5/05 09:20</td></tr>"
我孫子,0376,1976,49.0,10/10 09:00,49 ],False,False,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0376&amp;year=1976&amp;month=&amp;day=&amp;view=a5"">1976</a></div></td><td class=""data_0_0"">36</td><td class=""data_0_0""> 7/17 22:00</td><td class=""data_0_0"">40</td><td class=""data_0_0""> 9/02 04:00</td><td class=""data_0_0"">44</td><td class=""data_0_0""> 7/11 15:00</td><td class=""data_0_0"">48 ]</td><td class=""data_0_0"">10/09 21:00</td><td class=""data_0_0"">49 ]</td><td class=""data_0_0"">10/10 09:00</td><td class=""data_0_0"">66 ]</td><td class=""data_0_0""> 7/19 21:00</td><td class=""data_0_0"">71 ]</td><td class=""data_0_0""> 5/26 03:00</td></tr>"
我孫子,0376,1977,105.0,9/20 02:00,105,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0376&amp;year=1977&amp;month=&amp;day=&amp;view=a5"">1977</a></div></td><td class=""data_0_0"">60</td><td class=""data_0_0""> 7/07 01:00</td><td class=""data_0_0"">75</td><td class=""data_0_0""> 7/07 02:00</td><td class=""data_0_0"">75</td><td class=""data_0_0""> 7/07 05:00</td><td class=""data_0_0"">78</td><td class=""data_0_0""> 9/19 16:00</td><td class=""data_0_0"">105</td><td class=""data_0_0""> 9/20 02:00</td><td class=""data_0_0"">112</td><td class=""data_0_0""> 8/18 18:00</td><td class=""data_0_0"">134</td><td class=""data_0_0""> 8/19 18:00</td></tr>"
我孫子,0376,1978,48.0,4/03 21:00,48,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0376&amp;year=1978&amp;month=&amp;day=&amp;view=a5"">1978</a></div></td><td class=""data_0_0"">26</td><td class=""data_0_0""> 7/08 16:00</td><td class=""data_0_0"">29</td><td class=""data_0_0""> 4/06 18:00</td><td class=""data_0_0"">34</td><td class=""data_0_0""> 4/06 19:00</td><td class=""data_0_0"">41</td><td class=""data_0_0""> 4/03 12:00</td><td class=""data_0_0"">48</td><td class=""data_0_0""> 4/03 21:00</td><td class=""data_0_0"">48</td><td class=""data_0_0""> 6/24 09:00</td><td class=""data_0_0"">49 ]</td><td class=""data_0_0""> 6/26 02:00</td></tr>"
我孫子,0376,1979,107.0,10/19 18:00,107,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0376&amp;year=1979&amp;month=&amp;day=&amp;view=a5"">1979</a></div></td><td class=""data_0_0"">27</td><td class=""data_0_0"">10/19 14:00</td><td class=""data_0_0"">61</td><td class=""data_0_0"">10/19 15:00</td><td class=""data_0_0"">73</td><td class=""data_0_0"">10/19 16:00</td><td class=""data_0_0"">77</td><td class=""data_0_0"">10/19 15:00</td><td class=""data_0_0"">107</td><td class=""data_0_0"">10/19 18:00</td><td class=""data_0_0"">115</td><td class=""data_0_0"">10/20 06:00</td><td class=""data_0_0"">115</td><td class=""data_0_0"">10/21 06:00</td></tr>"
我孫子,0376,1980,74.0,6/30 06:00,74,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0376&amp;year=1980&amp;month=&amp;day=&amp;view=a5"">1980</a></div></td><td class=""data_0_0"">25</td><td class=""data_0_0""> 5/01 17:00</td><td class=""data_0_0"">31</td><td class=""data_0_0"">11/22 04:00</td><td class=""data_0_0"">48</td><td class=""data_0_0"">10/14 23:00</td><td class=""data_0_0"">56</td><td class=""data_0_0""> 6/29 18:00</td><td class=""data_0_0"">74</td><td class=""data_0_0""> 6/30 06:00</td><td class=""data_0_0"">74</td><td class=""data_0_0""> 7/01 06:00</td><td class=""data_0_0"">78 ]</td><td class=""data_0_0""> 7/02 06:00</td></tr>"
我孫子,0376,1981,221.0,10/23 08:00,221,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0376&amp;year=1981&amp;month=&amp;day=&amp;view=a5"">1981</a></div></td><td class=""data_0_0"">59 ]</td><td class=""data_0_0"">10/22 23:00</td><td class=""data_0_0"">137</td><td class=""data_0_0"">10/22 24:00</td><td class=""data_0_0"">175</td><td class=""data_0_0"">10/23 01:00</td><td class=""data_0_0"">213</td><td class=""data_0_0"">10/23 01:00</td><td class=""data_0_0"">221</td><td class=""data_0_0"">10/23 08:00</td><td class=""data_0_0"">221</td><td class=""data_0_0"">10/24 08:00</td><td class=""data_0_0"">221</td><td class=""data_0_0"">10/25 08:00</td></tr>"
我孫子,0376,1982,176.0,9/12 17:00,176,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0376&amp;year=1982&amp;month=&amp;day=&amp;view=a5"">1982</a></div></td><td class=""data_0_0"">37</td><td class=""data_0_0"">11/30 10:00</td><td class=""data_0_0"">69</td><td class=""data_0_0""> 9/12 14:00</td><td class=""data_0_0"">118</td><td class=""data_0_0""> 9/12 16:00</td><td class=""data_0_0"">145</td><td class=""data_0_0""> 9/12 17:00</td><td class=""data_0_0"">176</td><td class=""data_0_0""> 9/12 17:00</td><td class=""data_0_0"">195</td><td class=""data_0_0""> 9/12 20:00</td><td class=""data_0_0"">224 ]</td><td class=""data_0_0""> 9/13 12:00</td></tr>"
我孫子,0376,1983,112.0,7/28 15:00,112,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=0376&amp;year=1983&amp;month=&amp;day=&amp;view=a5"">1983</a></div></td><td class=""data_0_0"">45</td><td class=""data_0_0""> 7/27 16:00</td><td class=""data_0_0"">87</td><td class=""data_0_0""> 7/27 18:00</td><td class=""data_0_0"">89</td><td class=""data_0_0""> 7/27 21:00</td><td class=""data_0_0"">111</td><td class=""data_0_0""> 7/28 03:00</td><td class=""data_0_0"">112</td><td class=""data_0_0""> 7/28 15:00</td><td class=""data_0_0"">138</td><td class=""data_0_0""> 8/17 09:00</td><td class=""data_0_0"">169</td><td class=""data_0_0""> 8/18 04:00</td></tr>"
